Date,Time,DateTime,Country,DC_Power,AC_Power,Ambient_Temperature,Module_Temperature,Irradiation,Day,Month,Hour,Daily_Yield,Total_Yield,Price,Demand,Demand_Energy
17/9/2024,13,2024-09-17 13:00:00,Australia,63.973,55.134,20.47,25.44,0.981,17,9,13,284.678,102524.99600000004,-41.7825,4182.2167,4182.87
17/9/2024,14,2024-09-17 14:00:00,Australia,54.691,50.331,19.78,25.85,0.866,17,9,14,335.009,102575.32700000005,-26.59,4567.7167,4533.01
17/9/2024,15,2024-09-17 15:00:00,Australia,37.259,32.462,20.92,26.92,0.614,17,9,15,367.471,102607.78900000005,8.6766667,5401.0758,5363.07
17/9/2024,16,2024-09-17 16:00:00,Australia,27.059,25.905,20.07,25.74,0.408,17,9,16,393.376,102633.69400000005,22.229167,6299.0375,6260.89
17/9/2024,17,2024-09-17 17:00:00,Australia,13.393,12.016,21.22,25.29,0.186,17,9,17,405.392,102645.71000000005,98.86,7097.6592,7070.08
17/9/2024,18,2024-09-17 18:00:00,Australia,0.0,0.0,20.17,24.94,0.01,17,9,18,405.392,102645.71000000005,219.33833,7366.6033,7371.37
17/9/2024,19,2024-09-17 19:00:00,Australia,0.0,0.0,19.76,26.71,0.0,17,9,19,405.392,102645.71000000005,142.67833,7101.7317,7111.96
17/9/2024,20,2024-09-17 20:00:00,Australia,0.0,0.0,20.19,24.9,0.021,17,9,20,405.392,102645.71000000005,106.01583,6922.0858,6934.82
17/9/2024,21,2024-09-17 21:00:00,Australia,0.0,0.0,19.46,24.64,0.0,17,9,21,405.392,102645.71000000005,81.1425,6496.0458,6513.73
17/9/2024,22,2024-09-17 22:00:00,Australia,0.0,0.0,20.22,24.98,0.0,17,9,22,405.392,102645.71000000005,82.631667,6146.2775,6158.71
17/9/2024,23,2024-09-17 23:00:00,Australia,0.0,0.0,20.51,24.61,0.013,17,9,23,405.392,102645.71000000005,81.296667,5837.4875,5851.94
18/9/2024,0,2024-09-18 00:00:00,Australia,0.0,0.0,20.67,24.83,0.0,18,9,0,0.0,102645.71000000005,68.649167,5554.0575,5563.68
18/9/2024,1,2024-09-18 01:00:00,Australia,0.0,0.0,19.8,26.52,0.0,18,9,1,0.0,102645.71000000005,91.476667,5397.6425,5401.59
18/9/2024,2,2024-09-18 02:00:00,Australia,0.0,0.0,20.75,23.08,0.018,18,9,2,0.0,102645.71000000005,69.303333,5345.305,5344.24
18/9/2024,3,2024-09-18 03:00:00,Australia,0.0,0.0,20.29,25.73,0.0,18,9,3,0.0,102645.71000000005,61.071667,5365.7175,5366.08
18/9/2024,4,2024-09-18 04:00:00,Australia,0.0,0.0,19.09,25.8,0.0,18,9,4,0.0,102645.71000000005,56.546667,5466.0417,5458.25
18/9/2024,5,2024-09-18 05:00:00,Australia,0.0,0.0,20.06,23.73,0.027,18,9,5,0.0,102645.71000000005,74.131667,5737.315,5724.1
18/9/2024,6,2024-09-18 06:00:00,Australia,0.0,0.0,20.73,26.28,0.017,18,9,6,0.0,102645.71000000005,60.726667,5870.2358,5878.15
18/9/2024,7,2024-09-18 07:00:00,Australia,15.693,14.095,20.36,25.25,0.263,18,9,7,14.095,102659.80500000005,-15.401667,5374.7858,5404.26
18/9/2024,8,2024-09-18 08:00:00,Australia,25.607,21.986,19.96,23.23,0.387,18,9,8,36.081,102681.79100000006,-38.198333,4717.6867,4739.98
18/9/2024,9,2024-09-18 09:00:00,Australia,37.466,33.878,19.62,24.92,0.57,18,9,9,69.959,102715.66900000005,-42.11,4318.5442,4324.18
18/9/2024,10,2024-09-18 10:00:00,Australia,52.453,44.53,19.76,26.09,0.781,18,9,10,114.489,102760.19900000005,-46.37,4320.4525,4321.12
18/9/2024,11,2024-09-18 11:00:00,Australia,61.051,54.576,20.2,25.06,0.944,18,9,11,169.065,102814.77500000005,-49.503333,4290.6708,4292.55
18/9/2024,12,2024-09-18 12:00:00,Australia,65.068,56.367,20.32,24.62,1.005,18,9,12,225.43200000000002,102871.14200000005,-50.0625,4115.4,4122.4
18/9/2024,13,2024-09-18 13:00:00,Australia,68.535,60.648,20.0,25.57,1.069,18,9,13,286.08,102931.79000000005,-47.7125,4131.6475,4122.04
18/9/2024,14,2024-09-18 14:00:00,Australia,49.57,44.871,20.36,25.81,0.789,18,9,14,330.951,102976.66100000005,-43.91,4505.9125,4483.01
18/9/2024,15,2024-09-18 15:00:00,Australia,41.074,35.16,20.61,24.77,0.65,18,9,15,366.111,103011.82100000005,-36.04,5376.1,5334.9
18/9/2024,16,2024-09-18 16:00:00,Australia,24.232,21.682,20.0,25.3,0.393,18,9,16,387.793,103033.50300000006,24.341667,6348.215,6307.68
18/9/2024,17,2024-09-18 17:00:00,Australia,16.748,14.705,19.28,23.79,0.243,18,9,17,402.498,103048.20800000006,155.31833,7172.1775,7154.14
18/9/2024,18,2024-09-18 18:00:00,Australia,0.0,0.0,20.86,25.63,0.0,18,9,18,402.498,103048.20800000006,242.9875,7350.3125,7345.89
18/9/2024,19,2024-09-18 19:00:00,Australia,0.0,0.0,20.59,25.16,0.023,18,9,19,402.498,103048.20800000006,108.64,7105.3575,7122.7
18/9/2024,20,2024-09-18 20:00:00,Australia,0.0,0.0,20.5,24.84,0.009,18,9,20,402.498,103048.20800000006,82.06,6799.8733,6811.02
18/9/2024,21,2024-09-18 21:00:00,Australia,0.0,0.0,19.73,25.52,0.015,18,9,21,402.498,103048.20800000006,76.269167,6460.76,6478.82
18/9/2024,22,2024-09-18 22:00:00,Australia,0.0,0.0,20.21,24.14,0.001,18,9,22,402.498,103048.20800000006,66.651667,6089.0042,6102.16
18/9/2024,23,2024-09-18 23:00:00,Australia,0.0,0.0,19.69,25.07,0.0,18,9,23,402.498,103048.20800000006,58.0825,5749.87,5761.12
19/9/2024,0,2024-09-19 00:00:00,Australia,0.0,0.0,19.84,25.98,0.0,19,9,0,0.0,103048.20800000006,73.64,5523.9283,5532.63
19/9/2024,1,2024-09-19 01:00:00,Australia,0.0,0.0,20.92,24.3,0.025,19,9,1,0.0,103048.20800000006,64.028333,5338.105,5344.31
19/9/2024,2,2024-09-19 02:00:00,Australia,0.0,0.0,19.52,26.2,0.014,19,9,2,0.0,103048.20800000006,60.683333,5297.2,5298.43
19/9/2024,3,2024-09-19 03:00:00,Australia,0.0,0.0,19.57,24.08,0.021,19,9,3,0.0,103048.20800000006,58.26,5324.6842,5318.77
19/9/2024,4,2024-09-19 04:00:00,Australia,0.0,0.0,20.7,23.76,0.0,19,9,4,0.0,103048.20800000006,61.495833,5394.2517,5390.95
19/9/2024,5,2024-09-19 05:00:00,Australia,0.0,0.0,19.69,24.15,0.0,19,9,5,0.0,103048.20800000006,99.22,5697.2075,5679.73
19/9/2024,6,2024-09-19 06:00:00,Australia,0.0,0.0,19.14,24.84,0.0,19,9,6,0.0,103048.20800000006,101.15,5925.55,5929.36
19/9/2024,7,2024-09-19 07:00:00,Australia,16.735,14.642,19.12,25.68,0.267,19,9,7,14.642,103062.85000000006,30.934167,5660.9542,5680.41
19/9/2024,8,2024-09-19 08:00:00,Australia,29.178,24.827,19.43,25.75,0.44,19,9,8,39.469,103087.67700000007,8.3883333,4838.3567,4877.8
19/9/2024,9,2024-09-19 09:00:00,Australia,38.683,35.238,20.01,24.88,0.613,19,9,9,74.707,103122.91500000007,-24.206667,4395.5392,4396.32
19/9/2024,10,2024-09-19 10:00:00,Australia,55.816,50.688,20.27,24.37,0.856,19,9,10,125.39500000000001,103173.60300000006,-40.433333,4413.8392,4407.08
19/9/2024,11,2024-09-19 11:00:00,Australia,64.882,60.313,20.61,25.36,0.983,19,9,11,185.708,103233.91600000006,-46.844167,4626.175,4625.53
19/9/2024,12,2024-09-19 12:00:00,Australia,63.681,55.328,20.75,23.29,0.97,19,9,12,241.036,103289.24400000005,-48.218333,4663.7333,4655.97
19/9/2024,13,2024-09-19 13:00:00,Australia,68.076,58.319,19.73,26.79,1.048,19,9,13,299.355,103347.56300000005,-46.321667,5001.0217,4982.37
19/9/2024,14,2024-09-19 14:00:00,Australia,52.201,48.958,19.75,24.25,0.772,19,9,14,348.313,103396.52100000005,-33.970833,5428.7392,5411.68
19/9/2024,15,2024-09-19 15:00:00,Australia,40.835,35.305,20.06,24.64,0.633,19,9,15,383.618,103431.82600000004,-14.8325,5705.125,5686.88
19/9/2024,16,2024-09-19 16:00:00,Australia,25.799,23.861,20.8,25.11,0.402,19,9,16,407.479,103455.68700000005,34.136667,6511.425,6475.5
19/9/2024,17,2024-09-19 17:00:00,Australia,16.333,14.709,19.74,23.22,0.27,19,9,17,422.188,103470.39600000005,82.8375,7183.125,7159.56
19/9/2024,18,2024-09-19 18:00:00,Australia,0.0,0.0,19.31,24.31,0.016,19,9,18,422.188,103470.39600000005,105.26,7471.7508,7473.88
19/9/2024,19,2024-09-19 19:00:00,Australia,0.0,0.0,19.16,25.24,0.035,19,9,19,422.188,103470.39600000005,91.49,7208.3017,7218.33
19/9/2024,20,2024-09-19 20:00:00,Australia,0.0,0.0,20.06,24.65,0.0,19,9,20,422.188,103470.39600000005,81.940833,6993.4875,7005.85
19/9/2024,21,2024-09-19 21:00:00,Australia,0.0,0.0,20.1,24.95,0.0,19,9,21,422.188,103470.39600000005,71.486667,6623.3192,6644.06
19/9/2024,22,2024-09-19 22:00:00,Australia,0.0,0.0,18.69,22.6,0.023,19,9,22,422.188,103470.39600000005,128.02833,6213.5267,6226.77
19/9/2024,23,2024-09-19 23:00:00,Australia,0.0,0.0,19.45,25.22,0.033,19,9,23,422.188,103470.39600000005,126.97583,5895.7167,5909.25
20/9/2024,0,2024-09-20 00:00:00,Australia,0.0,0.0,19.72,24.34,0.032,20,9,0,0.0,103470.39600000005,85.0975,5590.99,5602.3
20/9/2024,1,2024-09-20 01:00:00,Australia,0.0,0.0,20.82,23.61,0.034,20,9,1,0.0,103470.39600000005,71.255,5448.0217,5449.9
20/9/2024,2,2024-09-20 02:00:00,Australia,0.0,0.0,19.01,25.21,0.004,20,9,2,0.0,103470.39600000005,60.773333,5389.4892,5391.53
20/9/2024,3,2024-09-20 03:00:00,Australia,0.0,0.0,19.23,23.03,0.0,20,9,3,0.0,103470.39600000005,63.825833,5373.7683,5371.13
20/9/2024,4,2024-09-20 04:00:00,Australia,0.0,0.0,20.14,25.16,0.008,20,9,4,0.0,103470.39600000005,75.2975,5475.5433,5470.39
20/9/2024,5,2024-09-20 05:00:00,Australia,0.0,0.0,20.06,24.36,0.0,20,9,5,0.0,103470.39600000005,90.273333,5754.8858,5741.36
20/9/2024,6,2024-09-20 06:00:00,Australia,8.417,7.508,21.32,25.33,0.115,20,9,6,7.508,103477.90400000005,80.645,5772.2825,5786.65
20/9/2024,7,2024-09-20 07:00:00,Australia,15.877,13.756,19.69,25.31,0.253,20,9,7,21.264,103491.66000000005,-4.825,5205.655,5232.05
20/9/2024,8,2024-09-20 08:00:00,Australia,27.92,24.999,19.06,24.42,0.461,20,9,8,46.263,103516.65900000004,-22.9425,4657.0117,4676.38
20/9/2024,9,2024-09-20 09:00:00,Australia,38.905,36.334,19.94,23.05,0.582,20,9,9,82.59700000000001,103552.99300000005,-42.005,4115.1567,4138.59
20/9/2024,10,2024-09-20 10:00:00,Australia,50.698,44.5,19.6,24.47,0.785,20,9,10,127.09700000000001,103597.49300000005,-41.443333,3956.4375,3953.53
20/9/2024,11,2024-09-20 11:00:00,Australia,60.092,55.672,19.73,24.23,0.944,20,9,11,182.769,103653.16500000005,-43.389167,3958.2225,3954.35
20/9/2024,12,2024-09-20 12:00:00,Australia,64.846,56.781,19.65,24.84,1.004,20,9,12,239.55,103709.94600000005,-43.003333,3941.8575,3943.75
20/9/2024,13,2024-09-20 13:00:00,Australia,58.816,51.744,19.47,25.02,0.877,20,9,13,291.294,103761.69000000006,-42.873333,4322.145,4292.49
20/9/2024,14,2024-09-20 14:00:00,Australia,51.783,47.109,20.49,24.53,0.774,20,9,14,338.403,103808.79900000006,-42.466667,5097.7225,5071.49
20/9/2024,15,2024-09-20 15:00:00,Australia,42.528,38.216,19.67,25.42,0.659,20,9,15,376.619,103847.01500000006,-30.1925,5873.8767,5836.38
20/9/2024,16,2024-09-20 16:00:00,Australia,25.719,23.265,19.54,24.67,0.432,20,9,16,399.884,103870.28000000006,20.203333,6657.5533,6628.93
20/9/2024,17,2024-09-20 17:00:00,Australia,16.31,14.725,19.71,24.42,0.231,20,9,17,414.609,103885.00500000006,85.281667,7169.01,7153.24
20/9/2024,18,2024-09-20 18:00:00,Australia,8.895,7.925,19.29,24.24,0.117,20,9,18,422.534,103892.93000000007,116.4025,7338.2033,7329.23
20/9/2024,19,2024-09-20 19:00:00,Australia,0.0,0.0,19.01,23.35,0.0,20,9,19,422.534,103892.93000000007,113.7775,7081.1433,7102.55
20/9/2024,20,2024-09-20 20:00:00,Australia,0.0,0.0,18.98,25.31,0.006,20,9,20,422.534,103892.93000000007,89.5975,6860.6192,6871.16
20/9/2024,21,2024-09-20 21:00:00,Australia,0.0,0.0,18.57,25.71,0.02,20,9,21,422.534,103892.93000000007,93.063333,6526.2725,6544.21
20/9/2024,22,2024-09-20 22:00:00,Australia,0.0,0.0,19.73,24.87,0.0,20,9,22,422.534,103892.93000000007,117.9275,6186.4608,6197.48
20/9/2024,23,2024-09-20 23:00:00,Australia,0.0,0.0,19.62,25.36,0.028,20,9,23,422.534,103892.93000000007,89.108333,5865.9742,5880.06
21/9/2024,0,2024-09-21 00:00:00,Australia,0.0,0.0,19.65,25.12,0.0,21,9,0,0.0,103892.93000000007,80.97,5582.9917,5594.51
21/9/2024,1,2024-09-21 01:00:00,Australia,0.0,0.0,19.44,25.84,0.001,21,9,1,0.0,103892.93000000007,66.638333,5425.5042,5428.15
21/9/2024,2,2024-09-21 02:00:00,Australia,0.0,0.0,19.85,24.29,0.049,21,9,2,0.0,103892.93000000007,73.8575,5353.3483,5352.29
21/9/2024,3,2024-09-21 03:00:00,Australia,0.0,0.0,19.52,25.12,0.022,21,9,3,0.0,103892.93000000007,65.333333,5321.0292,5325.63
21/9/2024,4,2024-09-21 04:00:00,Australia,0.0,0.0,18.78,24.41,0.0,21,9,4,0.0,103892.93000000007,74.165,5364.4192,5359.31
21/9/2024,5,2024-09-21 05:00:00,Australia,0.0,0.0,19.2,23.57,0.006,21,9,5,0.0,103892.93000000007,71.378333,5423.7792,5420.15
21/9/2024,6,2024-09-21 06:00:00,Australia,8.992,8.05,18.99,22.28,0.123,21,9,6,8.05,103900.98000000007,43.771667,5278.8158,5299.25
21/9/2024,7,2024-09-21 07:00:00,Australia,17.758,15.381,18.99,24.52,0.264,21,9,7,23.431,103916.36100000006,-22.890833,4794.025,4813.69
21/9/2024,8,2024-09-21 08:00:00,Australia,27.079,24.322,19.33,24.06,0.42,21,9,8,47.753,103940.68300000006,-45.24,4339.1142,4355.34
21/9/2024,9,2024-09-21 09:00:00,Australia,41.436,36.883,20.82,23.75,0.616,21,9,9,84.636,103977.56600000006,-64.889167,3887.8467,3910.8
21/9/2024,10,2024-09-21 10:00:00,Australia,47.031,40.405,20.31,24.37,0.715,21,9,10,125.041,104017.97100000006,-67.7075,3513.9608,3519.59
21/9/2024,11,2024-09-21 11:00:00,Australia,66.65,60.223,18.97,24.89,1.001,21,9,11,185.264,104078.19400000006,-132.09,3395.5633,3393.6
21/9/2024,12,2024-09-21 12:00:00,Australia,64.955,54.982,18.97,26.29,0.991,21,9,12,240.246,104133.17600000006,-77.563333,3551.0425,3544.41
21/9/2024,13,2024-09-21 13:00:00,Australia,60.191,55.731,19.54,24.77,0.896,21,9,13,295.977,104188.90700000006,-48.058333,4046.9367,4018.05
21/9/2024,14,2024-09-21 14:00:00,Australia,51.101,42.729,19.18,25.19,0.757,21,9,14,338.706,104231.63600000007,-41.903333,4591.335,4571.69
21/9/2024,15,2024-09-21 15:00:00,Australia,38.299,34.393,19.72,25.11,0.56,21,9,15,373.099,104266.02900000007,-39.355,5134.6325,5105.19
21/9/2024,16,2024-09-21 16:00:00,Australia,26.131,23.027,19.87,25.37,0.413,21,9,16,396.126,104289.05600000007,15.0725,6103.795,6063.15
21/9/2024,17,2024-09-21 17:00:00,Australia,18.312,15.727,19.03,25.67,0.302,21,9,17,411.853,104304.78300000007,79.126667,6874.5067,6854.36
21/9/2024,18,2024-09-21 18:00:00,Australia,8.722,7.517,19.49,25.08,0.107,21,9,18,419.37,104312.30000000008,104.31667,7104.7608,7102.88
21/9/2024,19,2024-09-21 19:00:00,Australia,0.0,0.0,19.12,25.3,0.012,21,9,19,419.37,104312.30000000008,88.806667,6792.44,6808.34
21/9/2024,20,2024-09-21 20:00:00,Australia,0.0,0.0,18.23,24.94,0.018,21,9,20,419.37,104312.30000000008,95.341667,6503.3433,6514.62
21/9/2024,21,2024-09-21 21:00:00,Australia,0.0,0.0,19.24,24.39,0.0,21,9,21,419.37,104312.30000000008,85.418333,6259.0425,6272.66
21/9/2024,22,2024-09-21 22:00:00,Australia,0.0,0.0,20.17,24.72,0.0,21,9,22,419.37,104312.30000000008,92.6675,6011.6908,6020.54
21/9/2024,23,2024-09-21 23:00:00,Australia,0.0,0.0,19.24,24.0,0.0,21,9,23,419.37,104312.30000000008,86.715833,5729.9867,5739.73
22/9/2024,0,2024-09-22 00:00:00,Australia,0.0,0.0,19.45,23.4,0.023,22,9,0,0.0,104312.30000000008,64.124167,5527.1892,5534.11
22/9/2024,1,2024-09-22 01:00:00,Australia,0.0,0.0,20.9,25.39,0.0,22,9,1,0.0,104312.30000000008,56.270833,5379.1892,5382.87
22/9/2024,2,2024-09-22 02:00:00,Australia,0.0,0.0,18.87,25.23,0.0,22,9,2,0.0,104312.30000000008,51.095,5243.8417,5249.35
22/9/2024,3,2024-09-22 03:00:00,Australia,0.0,0.0,18.48,25.97,0.013,22,9,3,0.0,104312.30000000008,51.961667,5218.8808,5220.85
22/9/2024,4,2024-09-22 04:00:00,Australia,0.0,0.0,19.04,23.14,0.006,22,9,4,0.0,104312.30000000008,55.049167,5193.9008,5192.1
22/9/2024,5,2024-09-22 05:00:00,Australia,0.0,0.0,18.94,25.34,0.007,22,9,5,0.0,104312.30000000008,64.0725,5294.0408,5291.04
22/9/2024,6,2024-09-22 06:00:00,Australia,9.084,7.964,19.19,24.95,0.124,22,9,6,7.964,104320.26400000008,15.035833,4888.4775,4929.9
22/9/2024,7,2024-09-22 07:00:00,Australia,16.994,14.594,19.49,23.54,0.25,22,9,7,22.558,104334.85800000008,-42.060833,4406.7558,4412.45
22/9/2024,8,2024-09-22 08:00:00,Australia,29.615,27.309,19.08,25.74,0.461,22,9,8,49.867000000000004,104362.16700000007,-45.784167,3846.4708,3869.1
22/9/2024,9,2024-09-22 09:00:00,Australia,37.613,34.618,18.14,26.68,0.591,22,9,9,84.485,104396.78500000008,-47.6625,3388.8317,3403.88
22/9/2024,10,2024-09-22 10:00:00,Australia,49.699,42.173,18.7,23.02,0.762,22,9,10,126.658,104438.95800000007,-48.126667,3332.1817,3328.91
22/9/2024,11,2024-09-22 11:00:00,Australia,65.417,55.804,18.7,25.0,1.027,22,9,11,182.462,104494.76200000008,-47.025833,3270.5383,3274.0
22/9/2024,12,2024-09-22 12:00:00,Australia,66.511,59.826,18.95,24.9,1.051,22,9,12,242.288,104554.58800000008,-48.828333,3193.2367,3198.65
22/9/2024,13,2024-09-22 13:00:00,Australia,55.721,50.178,19.36,22.98,0.852,22,9,13,292.466,104604.76600000008,-51.068333,3353.2758,3338.3
22/9/2024,14,2024-09-22 14:00:00,Australia,55.593,49.952,18.96,24.98,0.854,22,9,14,342.418,104654.71800000008,-46.765833,3951.4892,3917.84
22/9/2024,15,2024-09-22 15:00:00,Australia,40.158,37.469,19.02,24.27,0.626,22,9,15,379.887,104692.18700000008,-44.173333,4804.7308,4761.71
22/9/2024,16,2024-09-22 16:00:00,Australia,25.817,21.659,19.07,24.62,0.409,22,9,16,401.546,104713.84600000008,-19.059167,5891.8483,5848.06
22/9/2024,17,2024-09-22 17:00:00,Australia,16.967,15.164,18.76,23.67,0.272,22,9,17,416.71,104729.01000000008,98.425,6821.9675,6791.19
22/9/2024,18,2024-09-22 18:00:00,Australia,9.247,8.001,19.22,25.36,0.112,22,9,18,424.711,104737.01100000009,159.0625,7137.1683,7140.23
22/9/2024,19,2024-09-22 19:00:00,Australia,0.0,0.0,18.91,23.88,0.0,22,9,19,424.711,104737.01100000009,120.32833,6852.0033,6864.07
22/9/2024,20,2024-09-22 20:00:00,Australia,0.0,0.0,18.79,24.71,0.0,22,9,20,424.711,104737.01100000009,122.03,6589.7042,6599.15
22/9/2024,21,2024-09-22 21:00:00,Australia,0.0,0.0,19.41,23.27,0.0,22,9,21,424.711,104737.01100000009,96.3125,6370.8308,6385.97
22/9/2024,22,2024-09-22 22:00:00,Australia,0.0,0.0,19.46,23.41,0.0,22,9,22,424.711,104737.01100000009,99.185,5994.8542,6007.03
22/9/2024,23,2024-09-22 23:00:00,Australia,0.0,0.0,19.77,25.42,0.0,22,9,23,424.711,104737.01100000009,112.23667,5703.84,5716.0
23/9/2024,0,2024-09-23 00:00:00,Australia,0.0,0.0,18.7,23.76,0.0,23,9,0,0.0,104737.01100000009,105.96083,5456.66,5463.69
23/9/2024,1,2024-09-23 01:00:00,Australia,0.0,0.0,18.19,25.4,0.044,23,9,1,0.0,104737.01100000009,89.44,5298.3025,5303.39
23/9/2024,2,2024-09-23 02:00:00,Australia,0.0,0.0,19.06,23.25,0.025,23,9,2,0.0,104737.01100000009,78.085833,5245.345,5249.79
23/9/2024,3,2024-09-23 03:00:00,Australia,0.0,0.0,19.03,23.3,0.0,23,9,3,0.0,104737.01100000009,77.534167,5200.7183,5197.88
23/9/2024,4,2024-09-23 04:00:00,Australia,0.0,0.0,19.04,24.3,0.0,23,9,4,0.0,104737.01100000009,75.735833,5344.2433,5334.7
23/9/2024,5,2024-09-23 05:00:00,Australia,0.0,0.0,19.11,22.69,0.0,23,9,5,0.0,104737.01100000009,87.511667,5657.5442,5645.43
23/9/2024,6,2024-09-23 06:00:00,Australia,10.175,9.633,17.93,25.22,0.176,23,9,6,9.633,104746.64400000009,62.285833,5625.8567,5639.97
23/9/2024,7,2024-09-23 07:00:00,Australia,16.661,15.463,18.23,23.1,0.253,23,9,7,25.095999999999997,104762.10700000009,-8.6775,5146.755,5171.41
23/9/2024,8,2024-09-23 08:00:00,Australia,29.548,27.048,18.81,22.65,0.45,23,9,8,52.144,104789.15500000009,-35.616667,4529.61,4552.63
23/9/2024,9,2024-09-23 09:00:00,Australia,38.501,33.647,18.31,22.28,0.585,23,9,9,85.791,104822.80200000008,-42.8875,4002.6908,4022.2
23/9/2024,10,2024-09-23 10:00:00,Australia,48.793,45.515,19.43,25.39,0.751,23,9,10,131.30599999999998,104868.31700000008,-43.5275,3844.875,3844.95
23/9/2024,11,2024-09-23 11:00:00,Australia,60.69,53.002,18.85,23.24,0.965,23,9,11,184.308,104921.31900000008,-43.303333,3788.46,3787.76
23/9/2024,12,2024-09-23 12:00:00,Australia,70.177,62.097,18.48,23.92,1.089,23,9,12,246.405,104983.41600000007,-43.734167,3766.0325,3766.95
23/9/2024,13,2024-09-23 13:00:00,Australia,61.274,52.847,19.01,23.27,0.965,23,9,13,299.252,105036.26300000006,-44.675,3969.6308,3951.2
23/9/2024,14,2024-09-23 14:00:00,Australia,52.456,44.105,19.54,25.39,0.797,23,9,14,343.35699999999997,105080.36800000006,-40.458333,4587.2858,4555.47
23/9/2024,15,2024-09-23 15:00:00,Australia,39.55,36.58,18.51,24.47,0.6,23,9,15,379.937,105116.94800000006,-11.715833,5475.3283,5434.35
23/9/2024,16,2024-09-23 16:00:00,Australia,29.259,26.137,19.16,25.35,0.414,23,9,16,406.074,105143.08500000006,62.170833,6549.5283,6507.52
23/9/2024,17,2024-09-23 17:00:00,Australia,16.678,14.242,18.66,25.7,0.297,23,9,17,420.316,105157.32700000006,188.88,7351.2708,7328.45
23/9/2024,18,2024-09-23 18:00:00,Australia,8.562,7.576,18.5,23.11,0.155,23,9,18,427.892,105164.90300000006,160.01167,7624.3583,7624.9
23/9/2024,19,2024-09-23 19:00:00,Australia,0.0,0.0,19.2,23.54,0.014,23,9,19,427.892,105164.90300000006,115.91917,7328.0133,7342.23
23/9/2024,20,2024-09-23 20:00:00,Australia,0.0,0.0,18.98,23.24,0.0,23,9,20,427.892,105164.90300000006,117.595,7026.8408,7039.88
23/9/2024,21,2024-09-23 21:00:00,Australia,0.0,0.0,19.35,22.74,0.007,23,9,21,427.892,105164.90300000006,131.10667,6681.0592,6702.87
23/9/2024,22,2024-09-23 22:00:00,Australia,0.0,0.0,19.67,24.2,0.0,23,9,22,427.892,105164.90300000006,176.5575,6259.0425,6270.69
23/9/2024,23,2024-09-23 23:00:00,Australia,0.0,0.0,18.74,23.65,0.041,23,9,23,427.892,105164.90300000006,148.17417,5941.4675,5952.55
24/9/2024,0,2024-09-24 00:00:00,Australia,0.0,0.0,19.26,25.17,0.0,24,9,0,0.0,105164.90300000006,121.855,5644.1408,5653.52
24/9/2024,1,2024-09-24 01:00:00,Australia,0.0,0.0,18.34,22.45,0.02,24,9,1,0.0,105164.90300000006,112.0575,5479.01,5484.86
24/9/2024,2,2024-09-24 02:00:00,Australia,0.0,0.0,19.56,25.21,0.017,24,9,2,0.0,105164.90300000006,81.956667,5418.2467,5419.94
24/9/2024,3,2024-09-24 03:00:00,Australia,0.0,0.0,17.92,23.69,0.007,24,9,3,0.0,105164.90300000006,82.415,5408.2567,5409.48
24/9/2024,4,2024-09-24 04:00:00,Australia,0.0,0.0,18.24,24.21,0.0,24,9,4,0.0,105164.90300000006,99.6225,5488.4475,5479.6
24/9/2024,5,2024-09-24 05:00:00,Australia,0.0,0.0,18.31,21.06,0.0,24,9,5,0.0,105164.90300000006,103.64333,5745.2825,5736.41
24/9/2024,6,2024-09-24 06:00:00,Australia,10.091,8.76,19.46,23.26,0.149,24,9,6,8.76,105173.66300000006,81.5175,5772.8567,5784.28
24/9/2024,7,2024-09-24 07:00:00,Australia,17.819,16.241,18.71,23.05,0.312,24,9,7,25.000999999999998,105189.90400000005,-1.2666667,5328.7725,5354.72
24/9/2024,8,2024-09-24 08:00:00,Australia,29.88,25.445,18.1,21.97,0.471,24,9,8,50.446,105215.34900000006,-26.78,4511.5892,4537.37
24/9/2024,9,2024-09-24 09:00:00,Australia,41.682,36.64,18.49,24.16,0.626,24,9,9,87.086,105251.98900000006,-43.794167,4066.8867,4083.36
24/9/2024,10,2024-09-24 10:00:00,Australia,53.584,48.442,19.18,23.73,0.82,24,9,10,135.528,105300.43100000006,-44.396667,3835.6733,3835.13
24/9/2024,11,2024-09-24 11:00:00,Australia,65.151,55.26,19.08,25.12,0.999,24,9,11,190.788,105355.69100000005,-43.253333,3968.7658,3962.45
24/9/2024,12,2024-09-24 12:00:00,Australia,64.925,54.745,18.39,23.9,0.983,24,9,12,245.533,105410.43600000005,-37.889167,4090.6317,4086.85
24/9/2024,13,2024-09-24 13:00:00,Australia,56.299,51.254,18.75,22.96,0.835,24,9,13,296.787,105461.69000000005,-35.235,4220.01,4211.64
24/9/2024,14,2024-09-24 14:00:00,Australia,52.736,47.362,18.28,24.28,0.779,24,9,14,344.149,105509.05200000004,15.989167,5066.1675,5023.83
24/9/2024,15,2024-09-24 15:00:00,Australia,38.551,34.593,18.98,25.52,0.579,24,9,15,378.742,105543.64500000003,56.7725,5873.5792,5839.53
24/9/2024,16,2024-09-24 16:00:00,Australia,29.848,25.346,19.63,23.47,0.452,24,9,16,404.088,105568.99100000004,56.516667,6438.255,6409.27
24/9/2024,17,2024-09-24 17:00:00,Australia,18.369,15.998,18.01,22.92,0.268,24,9,17,420.086,105584.98900000005,161.0625,7240.0842,7214.92
